genes,APC1320ko,RKO_CM,RKO_RSPO1mut_CM,WTko,APC1320_CRISPRa,WT_CRISPRa
PITX1,0.565209824,0.151752336,-0.389319658,0.269315638,-0.579523996,-0.109120889
PITX2,0.001322838,0.131496924,-0.083502736,-0.125396016,0.729023607,0.43161883
PITX3,-0.340498617,0.232057742,-0.42756358,-0.781785798,-0.295912785,-0.535532064
PIWIL1,-0.562762489,-0.472150627,-0.183264471,-0.776026333,-0.598340438,-1.082579406
PIWIL2,-0.346711875,0.152982031,0.211241167,-0.05787632,-0.153743717,-0.184823244
PIWIL3,0.275697116,0.075135388,0.152175177,0.053216652,-0.484804639,-0.376435882
PIWIL4,0.59266975,-0.047952125,-0.017702831,-0.229921215,0.477360895,-0.202530159
PJA1,0.545714009,0.489255673,0.12857786,-0.532195469,0.087567869,0.25917989
PJA2,0.046474401,-0.034698481,0.189249078,0.804754598,-0.02178327,-0.361553342
PKD1,-0.185860483,-0.264880552,-0.558047505,-0.73246447,0.028829031,0.76897412
PKD1L1,0.699352163,0.560993598,-0.260081742,0.149261371,0.213618711,0.136269339
PKD1L2,0.11202554,0.125566609,0.045242358,0.295111654,0.032402089,-0.381260827
PKD1L3,-0.061493034,0.338230384,0.024240111,0.231883249,0.095264885,0.015215819
PKD2,0.809743927,0.143395549,0.187361482,-0.27810827,0.453994265,0.361418218
PKD2L1,-0.520047563,0.168363335,0.396730578,-0.644861327,-0.5320063,0.080240265
PKD2L2,-0.238523163,0.145991941,-0.226659179,0.014914,-0.219990535,0.171740366
PKDCC,-0.003524498,0.101369887,-0.200344062,-0.142999704,-0.648496979,-0.527327418
PKDREJ,0.083001463,0.22015521,-0.23307033,0.199934396,0.655693919,0.038559103
PKHD1,-0.095753235,-0.13360618,-0.063202101,0.017378948,0.263812977,0.323957332
PKHD1L1,0.128052216,-0.347988113,0.675081586,0.497650503,0.361221878,0.041341296
PKIA,-0.298648916,0.29419003,0.088426599,-0.034026971,-0.878392779,-0.575734082
PKIB,-0.198810766,-0.367176515,0.382695432,-0.072739573,-1.012715275,-0.010272393
PKIG,-0.118696652,-0.203202173,0.204579528,0.124280582,0.135241812,-0.009130689
PKLR,0.004469181,0.299008422,0.293514574,0.359086186,0.01703069,0.034851475
PKM,-2.262157472,-0.512069942,-2.080737117,-1.398618977,0.742852192,0.662051074
PKMYT1,0.122914775,1.064778009,1.154336871,0.974837943,-0.117855365,-0.108183295
PKN1,-0.512873732,-0.409112151,-0.529645196,-0.176691438,-0.21259087,0.182009427
PKN2,-0.19763041,-1.593656115,-1.171588371,-0.129795959,-0.196584195,0.708308827
PKN3,-0.29895245,0.116961234,-0.59431853,-0.379816836,-0.052560053,-0.130338001
PKNOX1,-2.451076967,-1.517046447,-2.874951654,-3.483799711,0.196435984,0.564160261
PKNOX2,0.520370028,0.275621021,-0.266518704,0.368624897,0.245567887,0.386178139
PKP1,0.130374688,0.340383759,-0.112682632,0.036189761,-0.104434255,0.276429914
PKP2,-0.738010467,-0.099036915,0.331608373,-0.223070949,-0.344891226,-0.044601709
PKP3,0.299532192,0.189147808,-0.265265214,0.00444267,-0.608623006,0.090556153
PKP4,-0.219646248,1.592114836,2.052619923,1.692270069,-0.652764901,-0.743552338
PLA1A,-0.079725558,-0.004560674,0.188878156,0.311498618,-0.191485214,-0.317857098
PLA2G10,-0.435331529,-1.564523056,0.144876722,0.626464572,0.228561932,0.149497964
PLA2G12A,-0.526072075,0.089205834,-0.06025216,0.010334514,0.172216268,0.410995903
PLA2G12B,-0.463930542,0.171664777,-0.085224048,-0.35725284,-0.304990408,0.070277704
PLA2G15,0.504863388,0.210064246,-0.147728296,-0.054173835,-0.17074473,0.048266196
PLA2G16,0.815016201,-0.271041807,0.021332552,-0.152819127,-0.302536879,0.011429057
PLA2G1B,-0.355451321,-0.028500732,-0.191163577,-0.625180841,-0.101645895,0.02445515
PLA2G2A,-0.249743246,-0.43204028,0.106957574,-0.309487966,-0.071670908,0.257517044
PLA2G2C,0.563732078,0.664871288,-0.375509074,0.141069881,-0.180256864,-0.628510649
PLA2G2D,0.116047172,0.159255621,0.169206797,-0.133796176,-0.276833456,0.399357306
PLA2G2E,-0.137260261,-0.085201911,-0.176884769,0.307187509,0.342244009,0.579927083
PLA2G2F,0.055867815,0.806660236,-0.127424353,-0.126911952,-0.167118096,-0.348430537
PLA2G3,-0.651807345,0.118339705,0.327631235,0.205540486,-0.238822641,0.644304538
PLA2G4A,-0.310826447,-0.074784722,0.048678977,-0.049707867,0.018821198,-0.884253728
PLA2G4C,-0.307374699,-0.012354332,0.021520873,0.276748068,-0.262789087,0.158222435
PLA2G4D,0.479438986,0.068549503,0.686909359,0.391000718,0.790695027,-0.130896492
PLA2G4E,-0.37865131,0.085451804,0.352592003,-0.033994396,-0.067389839,-0.13779952
PLA2G4F,0.370444021,0.331867297,-0.078740112,-0.162597483,0.130098213,-0.268431475
PLA2G5,-0.248519799,0.283892925,0.239656659,-0.4591874,0.479231286,-0.106036954
PLA2G6,0.021214207,0.546729554,-0.014226516,0.279898023,-0.250337559,-0.395282317
PLA2G7,0.60787105,-0.087429287,-0.228520559,-0.256059598,0.353023082,0.236019381
PLA2R1,0.15439959,0.317638727,0.260017114,0.131391952,-0.066321129,-0.151762042
PLAA,1.026720201,0.84969799,0.969933829,1.159425881,-0.171296706,-0.10367818
PLAC1,0.155251184,0.16332108,0.491264578,0.537862931,0.146690824,-0.191353712
PLAC4,0.523627265,-0.045914272,0.777316163,0.187631463,0.209007029,-0.10356996
PLAC8,0.000347194,-0.166824397,0.377118076,0.001705981,-0.364882363,-0.085234125
PLAC8L1,-0.005507132,-0.241023982,0.142129264,0.414944799,-0.054480715,-0.3078922
PLAC9,-0.0958213,0.20737806,0.082451065,-0.393109864,0.075484119,-0.108661862
PLAG1,0.778693136,0.420259726,0.07324582,0.18984312,0.305099396,0.068112675
PLAGL1,-0.266465966,-0.378433621,-0.164625528,0.182490197,-0.878120132,-0.118538756
PLAGL2,0.256844422,0.085269015,0.354456694,0.38135756,-0.796685244,-0.981618452
PLAT,-0.709733466,-0.326844714,0.265453892,-0.111004956,-0.038440963,0.11776624
PLAU,-0.165917029,0.172665239,-0.374329135,-0.122946871,-0.2126472,-0.045695576
PLAUR,-0.02025789,0.041229353,0.281786435,0.029673243,-0.096268341,-0.088635262
PLB1,0.448214817,-0.203329063,-0.601828943,-0.183977107,0.308600304,0.270814663
PLBD1,-0.147482302,-0.092313995,-0.149983784,-0.096311954,0.214784349,-0.035374154
PLBD2,0.120571229,0.468554529,-0.062778455,-0.609020922,-0.212725123,-0.275319943
PLCB1,0.012758931,-0.053285344,0.26101536,-0.070997193,-0.20987181,-0.458571483
PLCB2,-0.627285804,0.14313363,-0.277566105,0.282078517,0.048850913,0.343299404
PLCB3,0.274888196,0.283949009,0.178740937,-0.691982948,-0.115963204,0.172851553
PLCB4,0.078604703,0.226014193,0.214824639,-0.237456728,0.415491489,0.505775286
PLCD1,0.063757574,-0.55450096,-0.271469469,-0.006529509,0.03047439,-0.183971465
PLCD3,0.009033677,0.578551223,0.428798846,0.061959639,-0.535141796,0.307444842
PLCD4,-0.544955586,0.569852715,0.83670896,0.590402285,0.607344672,1.070061055
PLCE1,-0.364826994,-0.527354532,-0.666489536,-0.472151991,0.204975353,0.780029351
PLCG1,0.768368338,0.102816067,0.206809156,-0.056883377,0.674373166,-0.178679307
PLCG2,-0.040143597,0.022815877,-0.186752495,-0.228851623,-0.194614425,0.35786908
PLCH1,0.440697743,-0.149949145,0.113452316,-0.170325373,-0.067009772,0.151657573
PLCH2,0.040189344,0.617626045,-0.465998714,-0.109634843,-0.734274637,0.197702535
PLCL1,0.321251445,0.1720022,0.186524625,0.551942762,0.357643058,0.14062195
PLCL2,0.678170623,0.372661639,-0.075238055,0.370067258,-0.499729419,-0.201607603
PLCXD1,-0.040044176,0.20825763,0.079625766,0.101731585,-0.35438963,-0.135122201
PLCXD2,0.394691108,0.498374301,0.468695214,0.088909668,-0.225668864,0.406789758
PLCXD3,0.532588814,0.19148756,0.031452865,0.094436164,0.093229012,-0.16023131
PLCZ1,-0.215253547,-0.137005187,-0.254561766,0.238726269,-0.153983363,0.373408048
PLD1,-0.212667445,-0.052549429,-0.211104046,-0.184873747,-0.223409693,0.400915447
PLD2,0.466132575,0.151419195,0.110607513,-0.012315725,-0.045205343,-0.516714153
PLD3,0.161055936,0.585365831,-0.20841037,0.310257772,0.232143587,0.064639421
PLD4,-0.063925251,0.075433429,0.44521733,-0.289671951,0.3992387,-0.119002717
PLD5,0.202374063,-0.252503658,-0.291842303,-0.084761077,-0.22976077,-0.032676555
PLD6,-0.067428879,0.255183453,0.62690782,0.10642723,-0.195779301,0.40446847
PLEC,-0.431245072,0.101802279,-0.064634995,-0.089288308,0.169175596,0.230803236
PLEK,-0.09708176,0.142145106,0.256092903,0.464918206,0.466371867,-0.085510081
PLEK2,-0.423357832,-1.371780918,-1.603846056,-0.896153006,0.602064757,0.490913609
PLEKHA1,0.1818368,0.411723473,0.494673655,-0.27722613,0.267283363,-0.281643152
PLEKHA2,0.357368849,0.610089101,0.299547438,0.2866349,-0.261573894,-0.221197257
PLEKHA3,0.140200638,0.186861626,0.798793017,-0.251398052,-0.146239171,0.04049837
PLEKHA4,-0.600115074,0.643500362,0.027648881,0.521567284,-0.464692654,-0.461741932
PLEKHA5,-1.027529396,0.273309604,0.041029035,-0.05020367,-0.501326009,-0.82970196
PLEKHA6,-0.53852999,0.01480036,-0.223807309,-0.001956093,0.764792525,0.119974156
PLEKHA7,0.070952517,-0.318255026,-0.35324908,0.553142291,-0.273206714,-0.088351293
PLEKHA8,-0.214794976,-0.015973508,-0.16250254,0.417775155,-0.828695244,0.202581904
PLEKHB1,0.008813729,0.281548152,0.775678878,0.121835534,0.248981851,0.578032737
PLEKHB2,0.07841442,0.143535025,0.570639534,0.717085953,0.044647219,-0.227950077
PLEKHD1,0.029415953,0.159656475,-0.196685432,-0.197051371,0.043988342,0.549187259
PLEKHF1,0.781373753,0.528207687,-0.429425429,0.105967723,-0.421036026,0.557167123
PLEKHF2,1.611449186,-0.135667757,0.708984993,-0.226634312,0.294407085,0.141146483
PLEKHG1,-0.398083705,0.336351074,-0.428673827,0.533605978,0.501979372,0.190461222
PLEKHG2,0.147708086,-0.371119537,0.372693204,-0.477311218,-0.34760806,0.053360115
PLEKHG3,0.986514024,-0.814629721,-0.049458329,-0.13624904,-0.364854765,0.408162431
PLEKHG4,0.5330443,-0.18032204,-0.117148249,0.115667814,0.310096213,-0.488558984
PLEKHG4B,-0.095899054,0.059799233,-0.745328789,-0.027290197,0.230605606,0.198088931
PLEKHG5,0.513553334,-0.190682407,-0.18551138,0.395131892,-0.079165069,0.393535444
PLEKHG6,-1.129923521,-0.392552543,-0.707310711,-0.765099792,-0.092539388,-0.083698993
PLEKHG7,0.662043576,-0.472307921,0.176319793,-0.410809382,0.431252238,-0.542122118
PLEKHH1,0.433972291,-0.347537135,-0.163823183,-0.027334086,-0.5465909,-0.139983066
PLEKHH2,-0.182961362,-0.450558899,0.007260336,-0.186236837,-0.167301459,0.300077591
PLEKHH3,0.055895613,0.671003885,0.448109474,0.16919969,-0.190339652,-0.926832574
PLEKHJ1,-0.015528428,-0.456977577,-0.518793117,-0.366525337,0.085246005,0.335425026
PLEKHM1,0.620139085,0.206207934,-0.291590475,0.05594288,0.160486429,0.21000383
PLEKHM2,0.159158753,0.348711813,-0.040195634,-0.120997462,0.62834061,-0.165842831
PLEKHM3,0.492132081,0.452850452,0.131765443,0.065725226,-0.70361535,-0.533237283
PLEKHN1,-0.443443462,0.544196147,0.173109288,-0.037202886,0.080806811,-0.252979912
PLEKHO1,0.230980324,-0.140088478,-0.488335111,-0.399624146,-0.181197636,-0.706779361
PLEKHO2,-0.033491302,-0.342654519,-0.037329546,-0.057810558,-0.818225596,-0.46400005
PLEKHS1,-0.11659767,0.42805852,-0.088914251,0.024544625,0.092844357,-0.560487118
PLET1,0.212954754,0.269904812,0.345014743,0.900654304,-0.180183374,-0.157877099
PLG,-0.047029937,-0.283004271,-0.145219783,-0.150832615,0.070321941,0.300533654
PLGLB1,0.177357419,-0.152787069,-0.126218145,-0.183271995,-0.020506496,-0.41327525
PLGLB2,-0.041173203,-0.162730225,0.061125478,-0.193857757,-0.405183295,-0.196804509
PLGRKT,-0.129001915,-0.088590496,-0.565473399,-0.11094207,-0.129852127,-0.12193906
PLIN1,0.220065462,-0.130959713,-0.031546698,0.108461437,0.727440115,0.531627107
PLIN2,-0.742960221,-0.564451979,-0.457332482,-0.307789343,0.304939061,-0.277540197
PLIN3,0.392798005,0.516432847,-0.159807109,0.559066271,0.035263345,0.208500744
PLIN4,0.43993946,0.303615094,-0.149235238,-0.241314567,-0.195191378,0.626722823
PLIN5,-0.579531048,-0.043583981,-0.081031521,0.535215871,0.105473613,0.325237168
PLK1,0.40167428,0.253593967,-0.964717671,-0.815036277,-0.138836729,-0.358446589
PLK2,0.377014035,-0.048993927,-0.272315213,0.173417962,0.541738692,0.397672648
PLK3,0.829331766,-0.91096846,-0.550668623,-0.038562172,-0.194043313,-0.309197364
PLK4,0.351824957,0.497364154,0.432531672,0.919228062,-0.945945655,-1.881156515
PLK5,0.177615128,-0.665932837,-0.246559311,-0.210857167,-0.401765827,0.220311319
PLLP,0.473618837,0.194227186,-0.045174993,-0.522746919,-0.511985259,0.407207128
PLN,-0.311737592,0.116001524,-0.287603086,0.114520762,-0.393669594,-0.195505304
PLOD1,0.247038939,0.053708257,0.087797779,-0.023488852,0.121801095,-0.241330722
PLOD2,0.032932897,-0.013350119,0.178281397,-0.108050702,-0.143631861,-0.123248498
PLOD3,-0.073572743,-1.190645151,-0.916266022,-0.898059302,0.854991928,0.553572225
PLP1,0.132723998,-0.089813159,0.020083274,-0.031967919,0.255165775,0.354175544
PLP2,-0.483401061,0.542002316,0.4971497,-0.199006045,0.220588342,0.208808432
PLRG1,-0.863733661,-0.182865855,0.774652836,0.273380992,0.258581112,-0.580619975
PLS1,-0.036096493,0.186974832,0.021758185,0.333843193,0.124669601,-0.975589903
PLS3,0.17428487,-0.29106666,-0.111073043,0.361594203,0.040303223,0.534633352
PLSCR1,0.068113675,0.077952386,-0.076349471,0.088270056,-0.631920111,0.699051423
PLSCR2,0.177392287,0.585590186,0.168674964,-0.069016235,0.316893045,0.355216073
PLSCR3,-0.048413796,-0.227618872,-0.357861588,-0.37371414,0.498393026,0.079402004
PLSCR4,0.329546992,0.253578856,0.406060324,-0.088314369,0.546788863,-0.071747124
PLSCR5,0.107233543,-0.097474363,0.004170231,0.635937745,-0.18915024,-0.663078782
PLTP,0.030124383,0.284560337,-0.010492293,0.2101904,0.154318093,0.359097674
PLVAP,-0.52068554,-0.915979594,-0.314753188,-0.483645937,0.251595099,0.524877419
PLXDC1,-0.485918332,-0.037291769,-0.464882962,-0.511436916,-0.2356866,0.099240634
PLXDC2,0.238876305,-0.124325832,0.180935479,0.12995512,-0.107666423,-0.501846448
PLXNA1,0.61035521,0.755465317,-0.130350757,0.097323886,0.457083796,0.757775036
PLXNA2,0.368822304,-0.065793851,-0.109755008,0.437577869,-0.681131848,-0.735203304
PLXNA3,-0.524760798,-0.193037131,0.273487747,0.510438501,-0.499221941,0.607113813
PLXNA4,-0.305557075,-0.281421242,0.126721868,-0.737785948,-0.345757349,-0.088387387
PLXNB1,-0.295380804,0.161197484,0.410582905,0.043666419,-0.332763658,-0.193036572
PLXNB2,0.092370016,0.27126601,-0.044642338,-0.241517812,0.228727792,-0.116390871
PLXNB3,0.463542392,0.209532943,-0.008837224,-0.038350948,0.840904276,-0.217540963
PLXNC1,-0.029441806,-0.09501725,0.034064719,-0.124118775,0.44334441,0.051408219
PLXND1,0.585740125,0.935879365,0.476458633,0.009558866,-0.29975722,-0.187665082
PM20D1,-0.509214558,0.060296481,0.007061583,-0.234774828,0.251570833,0.114803475
PM20D2,0.264085548,0.494384665,-0.220854402,-0.200926086,-0.229683251,-0.453585111
PMAIP1,0.447725631,-0.187113567,0.185606758,-0.394518844,-0.64655438,-0.415468918
PMCH,-0.256958799,-0.287108393,-0.226008556,0.0587908,-0.316154972,-0.734991711
PMEL,0.531253121,0.163395379,-0.002844655,-0.245373194,-0.450153388,-1.308133139
PMEPA1,0.0803221,0.678396537,0.894826715,-0.046326155,0.271782699,0.45632435
PMF1-BGLAP,-0.625278492,-0.253391828,-0.179576979,-0.26843931,0.488209657,0.143989252
PMFBP1,0.43077797,-0.148293298,-0.281974839,0.14155037,-1.06044006,0.000138237
PML,0.468406375,-0.07124866,0.159949584,0.138433992,-0.519945429,-0.558965941
PMM1,0.210735617,0.283866697,-0.038532637,-0.074254495,0.028409107,-0.775495856
PMM2,-0.421313081,0.83441597,0.704519591,0.241322686,-0.222998774,-0.498104772
PMP2,-0.105678368,0.415309054,0.051283184,0.00291538,-0.14537103,0.370281378
PMP22,0.18435648,-0.373174122,0.106666207,-0.042834734,1.254891314,0.203279959
PMPCA,-0.056669343,0.273879203,0.93784314,0.442805203,-0.403331663,-0.16027122
PMPCB,-0.159098366,0.01648733,0.946041818,0.103310627,0.084794509,-0.775460475
PMS1,-0.016490055,0.186954752,-0.439619871,-0.301110317,0.618280823,0.026261502
PMVK,0.288923145,0.449456779,0.513420314,0.524692848,-0.104543994,-0.097864325
PNCK,0.114364486,0.235456966,0.525784052,-0.150148173,0.196435735,0.603680508
PNISR,-0.398151271,-0.352552794,0.578639135,-0.151248942,0.135038212,0.116212764
PNKD,0.378669851,0.388122791,0.552061296,-0.426972095,-0.321320879,0.305680071
PNKP,-0.610863765,-0.550732841,-0.382137544,-1.297120333,-0.404803543,0.112142662
PNLDC1,-0.030020629,-0.166723564,-0.690832084,0.18831421,0.417465796,-0.424706502
PNLIP,-0.203336491,-0.176216924,-0.742074361,0.244106039,-0.751288827,-0.875999351
PNLIPRP1,0.022917731,-0.195934711,0.141705656,-0.028979504,0.162874238,-0.294344957
PNLIPRP2,-0.528920672,0.326495826,0.23025437,-0.085271447,-0.094254443,-0.238065539
PNLIPRP3,-0.014251432,-0.525658277,-0.128650024,-0.000740409,-0.310512871,-0.09546612
PNMA1,0.199668934,0.516836308,-0.209397011,0.427508555,0.291775604,-0.148648042
PNMA2,0.175505435,0.333491953,-0.060702116,-0.272921356,-0.208560265,0.146462809
PNMA3,0.188737848,0.17928518,-0.125848276,0.402359326,0.229211451,0.484744286
PNMA5,0.227364165,-0.450723682,0.095893313,0.065822795,-0.553191391,-0.032249046
PNMA6A,0.305950652,0.210356438,0.108634682,0.179593793,0.280878731,0.622136184
PNMT,0.236780086,0.259965494,-0.101071769,0.299662133,-0.763665924,-0.834408848
PNN,2.035598389,0.032921949,-0.03698074,0.203037512,0.340168121,0.452933975
PNO1,0.812938803,0.71073024,1.247776742,1.697018754,0.296241457,-0.107495271
PNOC,-0.044628014,0.236201068,0.208725365,-0.127768381,0.317688396,-0.101499626
PNP,-0.311045511,-0.003332497,0.276284426,0.355436246,-0.143728663,0.580981106
PNPLA1,0.681630416,-0.248780614,0.195702712,0.063553548,-0.068021065,-0.176151213
PNPLA2,0.06437252,0.243493009,0.042581433,0.402994971,0.4151436,0.234743595
PNPLA3,-0.356798721,-0.032128359,0.130903321,-0.004346003,0.020868025,-0.570917517
PNPLA4,0.093592078,-0.024386273,-0.037985602,-0.083455804,-0.262458416,-0.782697189
PNPLA5,0.418306861,0.352906845,0.010706924,-0.368124298,-0.434628772,-0.083364425
PNPLA6,-0.150621359,-0.560853448,-0.235224861,-0.792245671,-0.892903182,-0.308704643
PNPLA7,0.500912655,-0.002840603,-0.348361493,0.249261667,0.259448545,-0.03656834
PNPLA8,-0.15190029,-0.588851327,-0.464698014,-0.487778556,-0.41423046,-0.657502817
PNPO,0.688812789,0.223908004,0.548645361,0.56400333,0.424620303,-0.102270871
PNPT1,-1.281175244,0.11715157,0.559274346,0.120715767,-0.650697644,-1.39552957
PNRC1,-0.649127858,-0.163463338,0.130234688,-0.015512888,0.001705107,0.373725307
PNRC2,0.134221367,0.236548886,-0.603906789,-0.830705865,0.23632243,-0.270812039
POC1A,-0.210866787,0.738787726,0.414953677,-0.164469326,0.674407133,0.693666701
POC1B,0.379554842,0.207695911,-0.036051975,0.530116728,-0.184536521,-0.700494462
POC1B-GALNT4,0.766252563,0.156307666,0.243075105,0.596113576,-0.900094889,-0.683489889
POC5,0.444580763,0.143076224,0.079859516,0.129942163,0.201955736,-0.174279624
PODN,-0.689251206,1.034498685,0.332430674,-0.10223154,-0.114677303,-0.056457292
PODNL1,0.178545634,0.432720614,-0.144221419,-0.351216143,-0.132173219,0.420187285
PODXL,-0.408569397,-0.61917418,-0.681216798,-0.813711649,0.190479072,-0.129881821
PODXL2,0.009432455,0.438802803,0.173694941,0.138198223,0.109834268,-0.005501387
POF1B,0.039791959,0.186382374,-0.111001363,-0.067877583,0.090861045,-0.328557584
POFUT1,0.129590106,0.039795239,0.161729131,-0.150359518,-0.105362129,-0.102354307
POFUT2,0.132380349,0.252310379,-0.134377404,-0.214827856,0.274324099,0.010320656
POGK,0.095361872,0.377953186,0.702127145,-0.387135894,0.469273889,-0.157080072
POGLUT1,0.442025598,0.341985553,-0.030740684,0.360803714,0.399932153,0.567510265
POGZ,0.824324553,-1.968320753,-1.595664691,-1.81993704,0.030274048,0.593022557
POLA1,0.007530874,0.089744901,0.045462965,0.068017662,-0.153769829,0.189878412
POLA2,-0.978858185,-0.79662532,0.447933438,-0.234814374,-0.526656366,-0.075389343
POLB,-0.216890881,0.889194134,-0.151694889,0.38373777,0.133840968,0.14542799
POLD1,-0.435598483,0.157138216,0.121959292,0.186133526,0.274783663,-0.194057184
POLD2,-0.46596977,-1.015540747,-0.539426765,0.484812226,-0.136369301,0.091979329
POLD3,-0.846313457,-0.141818044,-0.242473741,-0.274493308,-0.026325256,0.42047018
